1.17048;-0.507332;1.42306;-0.82344;-1.13032;-0.930553;
1.18556;-0.534589;1.40783;-0.79392;-1.15429;-1.09099;
1.19808;-0.557781;1.4073;-0.800814;-1.17812;-1.03126;
1.21011;-0.581283;1.45603;-0.893543;-1.20246;-1.04021;
1.22166;-0.605312;1.45758;-0.904588;-1.22699;-1.15398;
1.23274;-0.629941;1.46256;-0.903804;-1.25155;-1.20522;
1.24325;-0.654981;1.47351;-0.938792;-1.27617;-1.13612;
1.25332;-0.680847;1.46809;-0.915562;-1.30078;-1.21231;
1.26278;-0.707082;1.46643;-0.91612;-1.32544;-1.2103;
1.27177;-0.734241;1.47629;-0.947578;-1.35011;-1.2237;
1.28008;-0.761617;1.48772;-0.996416;-1.3748;-1.28626;
1.28771;-0.789151;1.50638;-1.04004;-1.39951;-1.3201;
1.29473;-0.817061;1.52204;-1.13749;-1.42431;-1.34904;
1.3011;-0.845591;1.52222;-1.1339;-1.44937;-1.38424;
1.30675;-0.874339;1.5186;-1.11867;-1.47423;-1.3392;
1.3117;-0.903576;1.52159;-1.133;-1.49902;-1.35978;
1.31592;-0.933029;1.52289;-1.18703;-1.52386;-1.41387;
1.31947;-0.962914;1.52569;-1.18671;-1.54874;-1.36026;
1.32225;-0.993301;1.52028;-1.29676;-1.57357;-1.39242;
1.32425;-1.02436;1.52063;-1.38456;-1.59849;-1.44964;
1.3255;-1.05552;1.51938;-1.49361;-1.62349;-1.49875;
1.32592;-1.09256;1.51327;-1.53793;-1.65259;-1.55472;
1.32537;-1.12388;1.51075;-1.53452;-1.67641;-1.55407;
1.3239;-1.15721;1.50989;-1.59602;-1.70112;-1.51284;
1.32206;-1.18433;1.50802;-1.63999;-1.72086;-1.55591;
1.3183;-1.22458;1.50298;-1.65525;-1.74956;-1.64814;
1.31397;-1.26012;1.50039;-1.65588;-1.77437;-1.56206;
1.30853;-1.29649;1.50769;-1.62424;-1.79921;-1.66719;
1.30229;-1.33199;1.50162;-1.65471;-1.82308;-1.66704;
1.29472;-1.36941;1.48054;-1.73303;-1.84788;-1.6641;
1.28605;-1.4072;1.47122;-1.78638;-1.87267;-1.66903;
1.27633;-1.44519;1.48147;-1.74031;-1.89745;-1.66866;
1.26551;-1.48325;1.50247;-1.67365;-1.92225;-1.81211;
1.25369;-1.52131;1.50289;-1.65698;-1.94702;-1.87357;
1.24085;-1.55921;1.46214;-1.75384;-1.97184;-1.8647;
1.22705;-1.59686;1.46866;-1.74436;-1.99662;-1.83294;
1.21228;-1.63413;1.42035;-1.84204;-2.02102;-1.88368;
1.19586;-1.67251;1.39898;-1.88902;-2.04549;-1.92264;
1.17706;-1.71329;1.38705;-1.91885;-2.07014;-1.98989;
1.15881;-1.75058;1.35364;-1.99699;-2.09356;-1.93598;
1.13883;-1.78891;1.35193;-1.96882;-2.11618;-1.98567;
1.11586;-1.83016;1.32607;-2.00222;-2.13978;-1.99275;
1.09163;-1.87136;1.28425;-2.07225;-2.16292;-2.09858;
1.07003;-1.90647;1.25116;-2.12515;-2.18392;-2.12853;
1.04662;-1.94264;1.19298;-2.15795;-2.20488;-2.1279;
1.01857;-1.98345;1.12648;-2.1949;-2.22578;-2.16078;
0.990709;-2.0223;1.07221;-2.25297;-2.24645;-2.18217;
0.961352;-2.0614;1.0613;-2.28088;-2.26692;-2.11991;
0.93117;-2.0999;1.06773;-2.31475;-2.2872;-2.21451;
0.900218;-2.13776;1.08652;-2.31767;-2.30724;-2.19434;
0.869604;-2.17374;1.06524;-2.34408;-2.32637;-2.2477;
0.83679;-2.21073;1.04686;-2.36879;-2.34586;-2.22379;
0.792427;-2.2583;1.01149;-2.41359;-2.37;-2.23975;
0.750865;-2.30075;1.00022;-2.42197;-2.39067;-2.31185;
0.705184;-2.34545;1.01338;-2.40464;-2.41161;-2.07842;
0.659527;-2.38818;0.995894;-2.42084;-2.43173;-2.30595;
0.609621;-2.43286;0.882573;-2.53312;-2.45217;-2.38624;
0.55642;-2.47836;0.800498;-2.61519;-2.47171;-2.37731;
0.504303;-2.5212;0.744183;-2.66462;-2.49008;-2.39486;
0.451899;-2.5626;0.701167;-2.70496;-2.50763;-2.44821;
0.399893;-2.60221;0.697758;-2.71088;-2.524;-2.48098;
0.343691;-2.64341;0.513619;-2.83662;-2.54015;-2.46422;
0.284057;-2.68552;0.396542;-2.89717;-2.55557;-2.5212;
0.226718;-2.72464;0.275141;-2.98245;-2.56918;-2.39128;
0.17355;-2.7599;0.19572;-3.04974;-2.5816;-2.42726;
0.129595;-2.78834;0.121985;-3.06637;-2.59166;-2.59555;
0.0647314;-2.82911;0.120472;-3.04536;-2.60593;-2.57039;
0.0238318;-2.85418;0.0539356;-3.0863;-2.61475;-2.49365;
-0.0363992;-2.89018;0.022106;-3.10401;-2.62766;-2.48947;
-0.0821361;-2.91681;0.00829931;-3.12026;-2.63717;-2.44736;
-0.127608;-2.94269;-0.072901;-3.16558;-2.64643;-2.56432;
-0.169956;-2.96632;-0.0505422;-3.14799;-2.6552;-2.61265;
-0.2114;-2.98899;-0.0492421;-3.14678;-2.66379;-2.56852;
-0.252335;-3.0109;-0.0849596;-3.18447;-2.67212;-2.24883;
-0.290725;-3.03107;-0.15617;-3.21612;-2.67979;-2.61848;
-0.326762;-3.04962;-0.225769;-3.24574;-2.68684;-2.60961;
-0.359747;-3.06631;-0.293146;-3.27574;-2.69306;-2.62675;
-0.397601;-3.08517;-0.373123;-3.31983;-2.70018;-2.45851;
-0.420196;-3.09628;-0.353896;-3.31089;-2.70477;-2.53974;
-0.444575;-3.10825;-0.327293;-3.29395;-2.71081;-2.5511;
-0.469363;-3.12024;-0.378482;-3.32069;-2.71689;-2.65488;
-0.479953;-3.12541;-0.3788;-3.3169;-2.72067;-2.57172;
-0.50063;-3.13518;-0.276673;-3.26744;-2.7263;-2.42562;
-0.52779;-3.14769;-0.308681;-3.27971;-2.73168;-2.67676;
-0.547693;-3.15678;-0.253956;-3.24921;-2.73646;-2.57948;
-0.581454;-3.17189;-0.245243;-3.24544;-2.74338;-2.49513;
-0.599505;-3.17991;-0.372421;-3.32258;-2.74779;-2.5748;
-0.616364;-3.18736;-0.363827;-3.32831;-2.75262;-2.72365;
-0.640782;-3.19791;-0.409132;-3.34651;-2.75824;-2.60741;
-0.669441;-3.21005;-0.433857;-3.36898;-2.76466;-2.41881;
-0.700397;-3.22288;-0.472539;-3.38033;-2.77113;-2.72685;
-0.730565;-3.23508;-0.480752;-3.3916;-2.77641;-2.51698;
-0.750739;-3.24321;-0.463036;-3.39084;-2.78069;-2.64832;
-0.770592;-3.25126;-0.463894;-3.39564;-2.78653;-2.65367;
-0.794564;-3.26072;-0.531313;-3.41492;-2.79284;-2.45793;
-0.830795;-3.27455;-0.573482;-3.42814;-2.80037;-2.56856;
-0.853458;-3.28305;-0.462296;-3.3989;-2.80479;-2.26976;
-0.873425;-3.29033;-0.433901;-3.38848;-2.80847;-2.62169;
-0.906952;-3.30233;-0.428492;-3.38973;-2.81226;-2.36004;
-0.917859;-3.30643;-0.437825;-3.39346;-2.81608;-2.66105;
-0.93416;-3.31245;-0.393417;-3.36613;-2.82182;-2.42349;
-0.960981;-3.32187;-0.316159;-3.33512;-2.82769;-2.65374;
-1.00165;-3.33573;-0.370366;-3.35718;-2.8356;-2.53808;
-1.03057;-3.34536;-0.382363;-3.36045;-2.841;-2.79223;
-1.06136;-3.35547;-0.382491;-3.35837;-2.84697;-2.57435;
-1.0913;-3.36503;-0.369055;-3.3492;-2.853;-2.56118;
-1.12707;-3.37618;-0.42027;-3.35734;-2.85901;-2.31098;
-1.15223;-3.38391;-0.438687;-3.36039;-2.86322;-2.54894;
-1.17535;-3.39088;-0.452839;-3.36818;-2.86776;-2.56503;
-1.21727;-3.40321;-0.449742;-3.36607;-2.87428;-2.57221;
-1.25255;-3.41345;-0.512032;-3.39261;-2.88095;-2.81228;
-1.28363;-3.42228;-0.619199;-3.41929;-2.88737;-2.61825;
-1.32005;-3.43234;-0.646646;-3.42752;-2.89437;-2.36077;
-1.35501;-3.44175;-0.679065;-3.4311;-2.90122;-2.17416;
-1.38656;-3.45005;-0.646963;-3.41805;-2.90779;-2.6059;
-1.41732;-3.45797;-0.680874;-3.43357;-2.91474;-2.65139;
-1.45092;-3.46633;-0.711887;-3.44014;-2.92184;-2.38986;
-1.49353;-3.47653;-0.739112;-3.44181;-2.93038;-2.39197;
-1.52143;-3.48302;-0.782519;-3.44537;-2.93609;-2.65244;
-1.55304;-3.49021;-0.793899;-3.4495;-2.94284;-2.53841;
-1.58201;-3.49655;-0.741627;-3.43809;-2.94895;-2.63462;
-1.61692;-3.50394;-0.853859;-3.44893;-2.95584;-2.55367;
-1.65096;-3.51091;-0.883946;-3.46427;-2.96264;-2.64571;
-1.68236;-3.51716;-0.971854;-3.4537;-2.96939;-2.61314;
-1.71243;-3.52293;-0.980098;-3.45691;-2.97531;-2.56863;
-1.73419;-3.52702;-1.0796;-3.47507;-2.98051;-2.19896;
-1.76787;-3.53304;-1.10835;-3.47021;-2.98689;-2.78621;
-1.80411;-3.53923;-1.19978;-3.49064;-2.99332;-2.73692;
-1.83873;-3.54492;-1.21124;-3.48246;-2.99951;-2.44808;
-1.8749;-3.55173;-1.3428;-3.51072;-3.00716;-2.6768;
-1.9111;-3.55609;-1.41005;-3.52302;-3.01226;-2.59031;
-1.94729;-3.56131;-1.46581;-3.54188;-3.01847;-2.80492;
-1.98966;-3.56711;-1.54545;-3.55465;-3.02578;-2.24378;
-2.01734;-3.57078;-1.63734;-3.56494;-3.03075;-2.75713;
-2.05186;-3.57513;-1.54868;-3.55205;-3.03683;-2.64627;
-2.09129;-3.57987;-1.62084;-3.56167;-3.04429;-2.62411;
-2.12709;-3.58386;-1.66435;-3.56865;-3.05033;-2.43824;
-2.1629;-3.58762;-1.72895;-3.5765;-3.05614;-2.70431;
-2.19034;-3.59032;-1.819;-3.57246;-3.06026;-2.2812;
-2.22024;-3.59319;-1.84528;-3.58365;-3.06534;-2.66191;
-2.26288;-3.59699;-1.8586;-3.58946;-3.07215;-2.81055;
-2.2916;-3.59935;-1.81273;-3.58381;-3.07635;-2.25818;
-2.3276;-3.60212;-1.99933;-3.58007;-3.08142;-2.07812;
-2.36366;-3.60473;-1.97563;-3.58926;-3.08678;-2.20473;
-2.40679;-3.60767;-1.95915;-3.59316;-3.09408;-2.58279;
-2.43576;-3.60951;-1.94367;-3.60155;-3.09945;-2.35523;
-2.47146;-3.61154;-1.9717;-3.60837;-3.10589;-2.61898;
-2.50656;-3.61337;-2.09182;-3.61269;-3.11277;-2.54278;
-2.54116;-3.61496;-2.07362;-3.60829;-3.11995;-2.46102;
-2.58403;-3.61655;-2.13879;-3.63296;-3.12838;-2.72001;
-2.6183;-3.61748;-2.27138;-3.66314;-3.13424;1.78016;
-2.64716;-3.61811;-2.35969;-3.67244;-3.13907;1.87514;
-2.68287;-3.61865;-2.45172;-3.6585;3.13856;-2.00591;
-2.71828;-3.61893;-2.47131;-3.65604;3.13384;1.71203;
-2.75414;-3.619;-2.48565;-3.64767;3.12966;0.109738;
-2.79735;-3.61892;-2.65556;-3.61693;3.12412;2.62507;
-2.83355;-3.61866;-2.66821;-3.62134;3.11966;-0.27422;
-2.8623;-3.61831;-2.64999;-3.63845;3.11632;-0.588586;
-2.90573;-3.61757;-2.73471;-3.64054;3.11167;2.34634;
-2.94182;-3.61671;-2.6369;-3.65464;3.10901;2.61356;
-2.97762;-3.61576;-2.78566;-3.64723;3.10627;2.84533;
-3.00632;-3.61496;-2.83093;-3.6403;3.1035;2.37737;
-3.04848;-3.61364;-2.72553;-3.65278;3.09983;2.0491;
-3.07608;-3.61274;-2.96337;-3.63006;3.09694;2.7463;
-3.11222;-3.61132;-2.99877;-3.6244;3.09446;1.26396;
-3.14812;-3.60976;-3.03553;-3.62043;3.09286;2.6303;
-3.18423;-3.60825;-3.0339;-3.61928;3.08992;2.78958;
-3.22026;-3.60669;-3.06379;-3.61995;3.08632;2.23103;
-3.25681;-3.6049;-3.17463;-3.6088;3.08338;2.36355;
-3.30054;-3.60259;-3.17679;-3.61233;3.08019;1.22091;
-3.32954;-3.60097;-3.15864;-3.61442;3.07838;2.61945;
-3.36609;-3.59885;-3.2183;-3.62637;3.07602;2.56745;
-3.40993;-3.5961;-3.32633;-3.61932;3.07428;2.40232;
-3.44647;-3.59379;-3.43416;-3.60156;3.07244;2.4566;
-3.47566;-3.59195;-3.44119;-3.60851;3.07031;2.33604;
-3.51253;-3.58948;-3.52296;-3.60825;3.06832;1.62625;
-3.54939;-3.58693;-3.62887;-3.60091;3.06646;2.24058;
-3.58617;-3.58434;-3.7957;-3.57178;3.06425;3.00412;
-3.62291;-3.58158;-3.80618;-3.58373;3.06283;1.51699;
-3.65979;-3.57886;-3.83016;-3.58804;3.0609;2.7796;
-3.69642;-3.57609;-3.90279;-3.57921;3.05857;2.68967;
-3.73309;-3.57319;-3.97871;-3.56956;3.0568;2.42186;
-3.77696;-3.56964;-4.04939;-3.56047;3.05449;2.30599;
-3.81228;-3.5667;-4.10907;-3.55186;3.05276;2.44954;
-3.84856;-3.56371;-4.23667;-3.53652;3.04981;2.81452;
-3.8858;-3.56049;-4.26529;-3.53589;3.04731;2.51689;
-3.92277;-3.55713;-4.28636;-3.53138;3.04561;2.67688;
-3.96014;-3.55372;-4.37851;-3.51999;3.04334;2.69077;
-3.99648;-3.55035;-4.48705;-3.50057;3.0408;2.25471;
-4.02485;-3.54771;-4.48222;-3.48829;3.03817;2.64208;
-4.06793;-3.54349;-4.51589;-3.48486;3.03494;2.14071;
-4.10525;-3.53966;-4.5129;-3.49451;3.03292;2.86289;
-4.14297;-3.53574;-4.49731;-3.48571;3.03033;2.68371;
-4.1808;-3.53172;-4.50828;-3.47912;3.02791;1.45785;
-4.21846;-3.52755;-4.48589;-3.45561;3.02633;2.13462;
-4.25486;-3.52343;-4.55223;-3.45492;3.02521;2.75253;
-4.29114;-3.51934;-4.56032;-3.45065;3.02331;2.34135;
-4.32916;-3.51501;-4.45671;-3.43445;3.02103;2.87405;
-4.36703;-3.51056;-4.49056;-3.42687;3.01917;2.73251;
-4.40476;-3.50604;-4.53669;-3.42129;3.01781;2.06206;
-4.44293;-3.50138;-4.6296;-3.4063;3.0168;2.43028;
-4.48735;-3.49597;-4.74336;-3.38553;3.0148;2.4526;
-4.52565;-3.49129;-4.75444;-3.38758;3.01244;2.62923;
-4.56399;-3.48646;-4.7752;-3.38544;3.01058;2.49045;
-4.60241;-3.48148;-4.79547;-3.38057;3.00947;2.52918;
-4.63293;-3.47751;-4.87982;-3.36955;3.00863;2.40077;
-4.67121;-3.47247;-4.92424;-3.36861;3.00766;2.16805;
-4.71735;-3.46642;-4.92289;-3.37069;3.00545;2.61657;
-4.75571;-3.46127;-4.93056;-3.36842;3.00411;2.59805;
-4.78637;-3.45709;-4.998;-3.35224;3.00344;2.77582;
-4.83087;-3.45098;-5.08286;-3.34746;3.00241;2.14644;
-4.869;-3.4458;-5.07173;-3.35771;3.00044;2.64619;
-4.90727;-3.44052;-5.13527;-3.35299;2.9986;2.51691;
-4.94404;-3.43538;-5.2728;-3.33302;2.99683;2.03158;
-4.98263;-3.42984;-5.32028;-3.32475;2.99574;2.41573;
-5.02137;-3.42421;-5.30745;-3.33432;2.99506;2.77889;
-5.0603;-3.41851;-5.32054;-3.3316;2.99448;2.41399;
-5.0994;-3.41277;-5.35793;-3.33349;2.99379;2.28899;
-5.13842;-3.40708;-5.53926;-3.30433;2.99234;2.47989;
-5.17675;-3.40145;-5.40711;-3.32685;2.99074;2.7264;
-5.21411;-3.39595;-5.21079;-3.36063;2.98881;2.36515;
-5.25282;-3.39015;-5.19281;-3.36744;2.98738;2.53873;
-5.29188;-3.38421;-5.15566;-3.37066;2.98614;2.73872;
-5.33096;-3.3782;-5.11888;-3.37733;2.98475;2.94752;
-5.36953;-3.37223;-5.15539;-3.37108;2.98316;2.42091;
-5.40549;-3.36664;-5.13964;-3.37136;2.98125;2.39107;
-5.44427;-3.36053;-5.09113;-3.37942;2.97929;2.58218;
-5.48334;-3.35426;-5.21074;-3.35622;2.97773;2.47087;
-5.52218;-3.34798;-5.26648;-3.34653;2.97593;2.37067;
-5.56129;-3.34156;-5.43295;-3.32294;2.97444;2.33336;
-5.60005;-3.33518;-5.54088;-3.30392;2.97252;2.59415;
-5.63909;-3.32867;-5.57678;-3.29571;2.97064;2.60611;
-5.67836;-3.32198;-5.58629;-3.29284;2.96951;2.57662;
-5.71756;-3.31524;-5.69309;-3.26793;2.96872;2.71318;
-5.75649;-3.30855;-5.76264;-3.25157;2.96738;1.75569;
-5.79504;-3.30191;-5.77985;-3.25282;2.96559;2.11415;
-5.83432;-3.29501;-5.85954;-3.25389;2.96452;2.70871;
-5.87362;-3.28804;-5.85733;-3.25523;2.96381;2.56664;
-5.91269;-3.2811;-5.96014;-3.25066;2.9628;2.31906;
-5.95121;-3.2743;-6.05887;-3.23252;2.96106;2.47457;
-5.99038;-3.26727;-6.08885;-3.20603;2.95969;2.69661;
-6.02951;-3.26017;-6.09087;-3.19414;2.95849;2.49979;
-6.0682;-3.25316;-6.13624;-3.1893;2.95668;2.83992;
-6.10784;-3.24586;-6.22038;-3.1837;2.95515;2.45799;
-6.14891;-3.23814;-6.15703;-3.18317;2.95477;2.93178;
-6.18739;-3.23094;-6.13717;-3.17757;2.95397;2.46501;
-6.22807;-3.22325;-6.14632;-3.17139;2.95347;2.48741;
-6.27014;-3.21527;-6.31287;-3.14929;2.95312;2.56886;
-6.31382;-3.20688;-6.41862;-3.13594;2.95379;2.78359;
-6.36864;-3.19636;-6.49722;-3.12361;2.95511;2.66796;
-6.41271;-3.18791;-6.78437;-3.08678;2.95688;2.58534;
-6.4594;-3.17897;-6.66302;-3.09857;2.95956;2.57158;
-6.50592;-3.1702;-6.52776;-3.10956;2.96227;2.72957;
-6.54344;-3.16327;-6.4335;-3.11506;2.96407;2.67498;
-6.59155;-3.15442;-6.46278;-3.10564;2.96678;2.92064;
-6.64753;-3.14427;-6.51666;-3.09491;2.97045;2.46554;
-6.69778;-3.13537;-6.58891;-3.08271;2.97336;2.78791;
-6.74949;-3.12635;-6.54065;-3.09149;2.97648;2.66792;
-6.79894;-3.11788;-6.61451;-3.07506;2.97959;2.45539;
-6.85023;-3.10927;-6.55516;-3.09504;2.98226;2.1387;
-6.90183;-3.10074;-6.61197;-3.08303;2.98556;2.60504;
-6.95356;-3.09232;-6.59142;-3.0849;2.98937;2.96394;
-7.00634;-3.08394;-6.57623;-3.08871;2.99321;2.72659;
-7.05987;-3.07569;-6.62084;-3.08843;2.99668;2.21886;
-7.1144;-3.06753;-6.6208;-3.09;2.99946;2.7339;
-7.16651;-3.05988;-6.71247;-3.07539;3.00204;2.27356;
-7.22032;-3.05215;-6.73705;-3.07345;3.00445;2.72893;
-7.27546;-3.04434;-6.95129;-3.04099;3.00707;2.4939;
-7.33121;-3.03656;-6.98854;-3.03355;3.01042;2.61647;
-7.38714;-3.02896;-7.19753;-2.99561;3.01376;2.76188;
-7.44479;-3.0213;-7.2962;-2.98648;3.01728;2.6119;
-7.50234;-3.01389;-7.39537;-2.97371;3.02031;2.29887;
-7.55962;-3.00668;-7.49009;-2.96678;3.02358;2.75349;
-7.61823;-2.99953;-7.49747;-2.96477;3.0264;2.51242;
-7.67738;-2.99247;-7.58253;-2.95546;3.02936;2.99151;
-7.73683;-2.98554;-7.6128;-2.94754;3.03259;2.62443;
-7.79551;-2.97896;-7.68224;-2.93095;3.03522;2.27758;
-7.85413;-2.97252;-7.81236;-2.93008;3.03758;2.38705;
-7.91334;-2.96619;-7.96815;-2.9234;3.03972;0.93995;
-7.97478;-2.95972;-7.98916;-2.92076;3.04236;1.74653;
-8.03458;-2.95361;-7.97407;-2.92152;3.04465;2.2101;
-8.09555;-2.94752;-8.0341;-2.90976;3.04693;2.45382;
-8.15724;-2.94153;-8.05962;-2.90843;3.04892;2.34367;
-8.21658;-2.9359;-8.06091;-2.90253;3.05059;2.42961;
-8.27705;-2.93027;-8.18716;-2.89388;3.05229;2.27957;
-8.35038;-2.92357;-8.20021;-2.89153;3.05423;2.38998;
-8.41165;-2.91808;-8.30476;-2.88148;3.05598;2.32508;
-8.4622;-2.91361;-8.36749;-2.88112;3.05775;2.29476;
-8.52537;-2.90818;-8.49188;-2.87273;3.05959;2.6888;
-8.58879;-2.90285;-8.6088;-2.8573;3.06122;1.22405;
-8.65111;-2.89771;-8.67401;-2.85521;3.06297;1.89339;
-8.72723;-2.89159;-8.67716;-2.85139;3.06504;1.94004;
-8.77889;-2.8875;-8.71553;-2.86141;3.06668;2.08653;
-8.85387;-2.88176;-8.74371;-2.84892;3.06863;2.07871;
-8.90579;-2.87788;-8.80229;-2.84634;3.06976;1.97888;
-8.98343;-2.87218;-8.88611;-2.84894;3.07152;1.94683;
-9.0456;-2.8677;-8.99626;-2.82938;3.07329;2.63506;
-9.09881;-2.86397;-9.02228;-2.82485;3.07454;1.80573;
-9.17543;-2.85872;-9.02085;-2.82754;3.07623;1.7652;
-9.23593;-2.85469;-9.11963;-2.81672;3.07738;2.38743;
-9.30326;-2.85029;-9.14295;-2.80515;3.07844;1.7722;
-9.3699;-2.84599;-9.35164;-2.78628;3.07967;2.72764;
-9.45118;-2.84087;-9.47881;-2.7824;3.08115;2.23428;
-9.51898;-2.83668;-9.52653;-2.78334;3.08245;2.07442;
-9.57447;-2.83332;-9.63889;-2.75609;3.08346;2.57033;
-9.6429;-2.82926;-9.63111;-2.74516;3.08467;2.28206;
-9.70769;-2.82549;-9.6368;-2.73099;3.08586;0.964365;
-9.77448;-2.82171;-9.70776;-2.72722;3.08692;1.93053;
-9.85617;-2.81717;-9.78769;-2.74079;3.08821;0.982276;
-9.92245;-2.81355;-9.91164;-2.72264;3.08931;1.36442;
-9.97763;-2.81059;-9.935;-2.74063;3.09045;1.44567;
-10.0622;-2.80619;-9.9373;-2.74748;3.09186;1.07127;
-10.1322;-2.80263;-10.0014;-2.74262;3.093;1.82807;
-10.1988;-2.7993;-10.0683;-2.74116;3.09431;1.05755;
-10.2662;-2.79604;-10.1823;-2.73479;3.09548;2.1319;
-10.3371;-2.79268;-10.2563;-2.74276;3.09684;0.505189;
-10.4098;-2.78933;-10.342;-2.72022;3.09801;1.87553;
-10.4822;-2.78613;-10.4245;-2.71896;3.09916;2.66814;
-10.5552;-2.78297;-10.5275;-2.71039;3.1002;2.1582;
-10.6286;-2.77987;-10.6007;-2.70509;3.10116;0.57386;
-10.7008;-2.77689;-10.6722;-2.70938;3.10217;0.604126;
-10.7661;-2.77426;-10.6928;-2.70688;3.10327;1.12609;
-10.8525;-2.77085;-10.7543;-2.70653;3.10481;1.9406;
-10.9102;-2.76866;-10.7696;-2.70104;3.10568;1.54199;
-10.9963;-2.76551;-10.8742;-2.68148;3.10682;1.89784;
-11.0555;-2.76341;-11.0424;-2.70278;3.10749;0.143278;
-11.1451;-2.76029;-11.0957;-2.69632;3.10865;0.568723;
-11.2185;-2.7578;-11.1381;-2.68052;3.10974;1.43572;
-11.2793;-2.75581;-11.1623;-2.67229;3.11059;1.10413;
-11.3709;-2.75289;-11.3106;-2.69477;3.11191;0.370168;
-11.4324;-2.75101;-11.3997;-2.68467;3.11272;1.76998;
-11.5093;-2.74873;-11.6196;-2.69929;3.11381;-1.2824;
-11.596;-2.74625;-11.6866;-2.68057;3.11502;0.154794;
-11.6717;-2.74417;-11.8479;-2.6991;3.11595;-1.64211;
-11.7465;-2.74219;-11.8502;-2.69433;3.11691;1.55589;
-11.818;-2.74038;-11.8532;-2.66853;3.11774;2.36011;
-11.8926;-2.73855;-11.8972;-2.66752;3.11855;0.682526;
-11.9665;-2.7368;-12.0451;-2.6615;3.11933;-0.0303216;
-12.0424;-2.73506;-12.1516;-2.66164;3.12013;0.200207;
-12.1189;-2.73336;-12.1968;-2.66363;3.12095;-1.35649;
-12.198;-2.73166;-12.3023;-2.6646;3.1221;-0.652315;
-12.2751;-2.7301;-12.4228;-2.67973;3.12311;-1.48271;
-12.3634;-2.72841;-12.5467;-2.66715;3.12428;-1.24518;
-12.4259;-2.72727;-12.6667;-2.67171;3.12516;-0.594086;
-12.5019;-2.72596;-12.7661;-2.67848;3.12607;-1.31781;
